src_url,vcs,name,web_url,description
https://github.com/sequelize/sequelize,git,Sequelize,https://sequelize.org/,"Sequelize is a promise-based Node.js ORM for Postgres, MySQL, MariaDB, SQLite and Microsoft SQL Server. It features solid transaction support, relations, eager and lazy loading, read replication and more."
https://github.com/Automattic/mongoose,git,Mongoose,https://mongoosejs.com/,"Mongoose is a MongoDB object modeling tool designed to work in an asynchronous environment. Mongoose supports both promises and callbacks."
https://github.com/typeorm/typeorm,git,TypeORM,http://typeorm.io/,"ORM for TypeScript and JavaScript (ES7, ES6, ES5). Supports MySQL, PostgreSQL, MariaDB, SQLite, MS SQL Server, Oracle, SAP Hana, WebSQL databases. Works in NodeJS, Browser, Ionic, Cordova and Electron platforms."
https://github.com/prisma/prisma,git,Prisma,https://www.prisma.io/,"Database Tools incl. ORM, Migrations and Admin UI (Postgres, MySQL & MongoDB)."
https://github.com/aspnet/EntityFrameworkCore,git,Entity Framework Core,https://docs.microsoft.com/ef/core/,"EF Core is a modern object-database mapper for .NET. It supports LINQ queries, change tracking, updates, and schema migrations."
https://github.com/hibernate/hibernate-orm,git,Hibernate ORM,http://hibernate.org/,"Hibernate ORM is a library providing Object/Relational Mapping (ORM) support to applications, libraries, and frameworks."
https://github.com/mongodb/mongoid,git,Mongoid,http://www.mongoid.org/,"Mongoid is an ODM (Object-Document Mapper) framework for MongoDB in Ruby."
https://github.com/sqlalchemy/sqlalchemy,git,SQLAlchemy,https://www.sqlalchemy.org/,"Python SQL toolkit and Object Relational Mapper that gives application developers the full power and flexibility of SQL."
https://github.com/bookshelf/bookshelf,git,Bookshelf,https://bookshelfjs.org/,"A JavaScript ORM for Node.js, built on the Knex SQL query builder. It features both Promise-based and traditional callback interfaces, transaction support, eager/nested-eager relation loading, polymorphic associations, and support for one-to-one, one-to-many, and many-to-many relations."
https://github.com/Vincit/objection.js,git,Objection.js,https://vincit.github.io/objection.js/,"An ORM for Node.js that aims to stay out of your way and make it as easy as possible to use the full power of SQL and the underlying database engine while still making the common stuff easy and enjoyable."
